Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,componentnumber,strongcompnum,pageranks,Clustering Coefficient
1130,1130,,2,4,6,7,0.26127,0.270985,284.776666,0.166667,0,1115,0.000091,0.166667
1132,1132,,2,2,4,7,0.260885,0.269807,767.21193,0,0,1115,0.000088,0
1133,1133,,3,4,7,7,0.250289,0.257895,1944.169777,0.166667,0,1115,0.000145,0.166667
1134,1134,,3,3,6,6,0.295428,0.305905,2369.79764,0,0,1115,0.000112,0
1136,1136,,1,0,1,0,0,0,0,0,0,1107,0.000052,0
1137,1137,,1,0,1,0,0,0,0,0,0,1106,0.000052,0
1138,1138,,1,0,1,0,0,0,0,0,0,229,0.00006,0
1139,1139,,6,5,11,8,0.19021,0.194741,7541.95741,0.125,0,1115,0.000161,0.25
1140,1140,,4,0,4,0,0,0,0,0.5,0,231,0.000116,0.833333
1141,1141,,2,0,2,0,0,0,0,0.5,0,234,0.000069,1
1142,1142,,2,0,2,0,0,0,0,0.5,0,233,0.000069,1
1143,1143,,6,4,10,8,0.202444,0.206928,4471.274976,0.236111,0,1115,0.000136,0.388889
1144,1144,,2,0,2,0,0,0,0,0.5,0,232,0.00007,1
1145,1145,,6,2,8,7,0.253171,0.261157,6535.142653,0.3,0,1115,0.000162,0.466667
1146,1146,,1,1,2,8,0.197541,0.201526,0,0,0,1115,0.000088,0
1147,1147,,2,3,5,7,0.271142,0.281197,15368.76189,0,0,1115,0.000116,0
1135,1135,,1,1,2,7,0.228777,0.23533,0,0,0,1115,0.000061,0
1148,1148,,1,0,1,0,0,0,0,0,0,146,0.000056,0
1149,1149,,1,1,2,8,0.213314,0.218074,0,0,0,1115,0.000068,0
1150,1150,,1,1,2,7,0.226711,0.232775,0,0,0,1115,0.000061,0
1151,1151,,1,0,1,0,0,0,0,0,0,149,0.000061,0
1152,1152,,1,1,2,8,0.222645,0.228585,0,0,0,1115,0.000065,0
1067,1067,,2,2,4,8,0.217924,0.223259,50.100353,0,0,1115,0.000101,0
1153,1153,,1,1,2,9,0.173799,0.17666,0,0,0,1115,0.000129,0
945,945,,2,2,4,6,0.306066,0.326,0,1,0,1115,0.000073,1
1154,1154,,17,2,19,6,0.280857,0.292049,2598.242259,0.198529,0,1115,0.00033,0.257353
1155,1155,,1,0,1,0,0,0,0,0,0,249,0.000048,0
1156,1156,,1,1,2,7,0.252624,0.26174,0,0,0,1115,0.000061,0
1157,1157,,1,1,2,7,0.259865,0.268487,0,0,0,1115,0.000055,0
1158,1158,,1,1,2,9,0.172834,0.17574,0,0,0,1115,0.000101,0
1159,1159,,6,5,11,6,0.300514,0.312155,55898.34211,0,0,1115,0.000219,0
1160,1160,,1,1,2,7,0.231082,0.236221,0,0,0,1115,0.000072,0
1161,1161,,1,1,2,7,0.238704,0.245085,0,0,0,1115,0.000059,0
1162,1162,,68,70,138,6,0.331275,0.350923,351970.3836,0.030382,0,1115,0.002274,0.034205
1163,1163,,1,1,2,8,0.199284,0.203002,0,0,0,1115,0.000122,0
1164,1164,,2,2,4,7,0.242233,0.248597,329.758837,0,0,1115,0.000102,0
1165,1165,,3,3,6,6,0.28005,0.291459,10677.86324,0,0,1115,0.000151,0
1166,1166,,4,4,8,6,0.282444,0.294787,16850.555,0,0,1115,0.000159,0
1167,1167,,1,1,2,8,0.222645,0.228585,0,0,0,1115,0.000065,0
1168,1168,,3,3,6,7,0.239417,0.246302,8711.185084,0,0,1115,0.000211,0
1170,1170,,2,1,3,8,0.209516,0.21427,101.715681,0,0,1115,0.000101,0
1171,1171,,1,1,2,9,0.166084,0.16869,0,0,0,1115,0.000108,0
1172,1172,,1,0,1,0,0,0,0,0,0,520,0.000059,0
1173,1173,,1,0,1,0,0,0,0,0,0,420,0.000055,0
1174,1174,,3,3,6,7,0.262336,0.271429,32.884668,0.833333,0,1115,0.000103,1
1175,1175,,1,1,2,8,0.207589,0.212543,0,0,0,1115,0.000067,0
1176,1176,,3,4,7,7,0.265758,0.274847,1522.752658,0,0,1115,0.000113,0
1177,1177,,1,1,2,7,0.232701,0.239326,0,0,0,1115,0.000056,0
1178,1178,,1,0,1,0,0,0,0,0,0,227,0.000057,0
1179,1179,,2,3,5,7,0.261433,0.271072,14080.85443,0.166667,0,1115,0.000123,0.333333
1180,1180,,1,2,3,7,0.241025,0.248838,5043.340438,0,0,1115,0.000091,0
1181,1181,,2,2,4,7,0.260641,0.269607,258.501521,0,0,1115,0.000095,0
1182,1182,,1,1,2,7,0.248904,0.255473,0,0,0,1115,0.000055,0
1169,1169,,1,1,2,8,0.197541,0.201526,0,0,0,1115,0.000088,0
1184,1184,,1,0,1,0,0,0,0,0,0,152,0.000067,0
1185,1185,,39,31,70,6,0.310667,0.324444,126482.7681,0.046716,0,1115,0.000962,0.054579
1186,1186,,2,2,4,7,0.215483,0.220398,21154,0,0,1115,0.000159,0
1187,1187,,2,2,4,8,0.177298,0.180108,10579,0,0,1115,0.000207,0
1188,1188,,1,1,2,9,0.150601,0.152323,0,0,0,1115,0.000123,0
1189,1189,,1,1,2,8,0.208924,0.214065,0,0,0,1115,0.000064,0
1190,1190,,3,2,5,7,0.2265,0.232249,1163.51107,0,0,1115,0.000122,0
1191,1191,,3,3,6,7,0.268405,0.278099,3915.866468,0.25,0,1115,0.000075,0.333333
1192,1192,,3,4,7,6,0.305714,0.317422,7973.27946,0.25,0,1115,0.000104,0.333333
1193,1193,,1,2,3,7,0.240728,0.246591,4.478694,0,0,1115,0.000057,0
1194,1194,,1,1,2,8,0.1887,0.192825,0,0,0,1115,0.000072,0
1195,1195,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1196,1196,,3,2,5,8,0.183888,0.187353,6472.958721,0,0,1115,0.000239,0
1197,1197,,2,1,3,9,0.155329,0.157398,81.231527,0,0,1115,0.000167,0
1183,1183,,2,2,4,7,0.256897,0.265032,207.727262,0,0,1115,0.000093,0
1199,1199,,2,2,4,7,0.247315,0.25431,174.334309,0,0,1115,0.000095,0
1200,1200,,5,5,10,7,0.288107,0.298199,21359.221,0,0,1115,0.000221,0
1201,1201,,58,69,127,6,0.363908,0.389418,169514.0001,0.110443,0,1115,0.001228,0.137658
1202,1202,,3,2,5,7,0.248872,0.256369,10707.65761,0,0,1115,0.000165,0
1204,1204,,14,15,29,6,0.333371,0.352548,8296.945033,0.3,0,1115,0.000296,0.314286
1205,1205,,1,2,3,7,0.248904,0.256426,2179.552718,0,0,1115,0.000063,0
1206,1206,,2,1,3,8,0.193175,0.196701,12.062848,0,0,1115,0.000121,0
1207,1207,,13,12,25,6,0.288633,0.302536,6079.056251,0.131868,0,1115,0.000321,0.142857
1208,1208,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1209,1209,,1,2,3,9,0.191971,0.195654,1603.722619,0,0,1115,0.000079,0
1210,1210,,1,1,2,8,0.223676,0.228308,0,0,0,1115,0.000073,0
1211,1211,,1,0,1,0,0,0,0,0,0,133,0.000076,0
1212,1212,,1,1,2,8,0.223676,0.228308,0,0,0,1115,0.000073,0
1213,1213,,2,1,3,9,0.166061,0.168522,75.67411,0,0,1115,0.00011,0
1214,1214,,1,2,3,7,0.254206,0.261329,17.832662,0,0,1115,0.000053,0
1215,1215,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1216,1216,,1,1,2,8,0.199284,0.203002,0,0,0,1115,0.000105,0
1217,1217,,81,79,160,6,0.349197,0.373746,370885.125,0.031411,0,1115,0.002376,0.03471
1218,1218,,2,1,3,8,0.191249,0.194343,0,1,0,1115,0.000136,1
1219,1219,,3,3,6,7,0.236464,0.242411,5847.5,0.5,0,1115,0.000241,0.666667
1220,1220,,1,2,3,7,0.236464,0.242354,2.123615,0,0,1115,0.000068,0
1221,1221,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1222,1222,,12,12,24,6,0.319162,0.333858,4047.932712,0.234848,0,1115,0.000299,0.257576
1223,1223,,2,2,4,6,0.298871,0.311531,0,1,0,1115,0.000074,1
1224,1224,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1225,1225,,2,2,4,7,0.26629,0.276494,0,1,0,1115,0.000088,1
1226,1226,,5,5,10,7,0.292971,0.30475,1348.809866,0.1,0,1115,0.000158,0.1
1227,1227,,5,4,9,7,0.281235,0.292229,1656.264051,0.1,0,1115,0.000146,0.1
1228,1228,,1,1,2,7,0.251906,0.260466,0,0,0,1115,0.000059,0
1198,1198,,10,10,20,7,0.280857,0.292571,25115.57998,0,0,1115,0.000357,0
1229,1229,,2,2,4,7,0.249286,0.256945,131.765264,0,0,1115,0.000093,0
1230,1230,,3,2,5,8,0.219355,0.224791,763.571548,0,0,1115,0.000147,0
1231,1231,,3,3,6,8,0.224603,0.230748,234.556635,0,0,1115,0.00014,0
1232,1232,,1,1,2,7,0.247492,0.25561,0,0,0,1115,0.000062,0
1233,1233,,1,1,2,7,0.230137,0.235584,0,0,0,1115,0.000062,0
1234,1234,,1,1,2,8,0.20515,0.210387,0,0,0,1115,0.000068,0
1235,1235,,1,1,2,7,0.252624,0.26174,0,0,0,1115,0.000061,0
1237,1237,,2,3,5,7,0.263317,0.273175,1026.130711,0,0,1115,0.000081,0
1238,1238,,2,0,2,0,0,0,0,0,0,390,0.00008,0
1239,1239,,7,9,16,7,0.27039,0.281445,13000.36189,0.027778,0,1115,0.000243,0.027778
1240,1240,,1,1,2,7,0.233099,0.238937,0,0,0,1115,0.000066,0
1241,1241,,2,2,4,8,0.202535,0.206716,39.996549,0,0,1115,0.000137,0
1242,1242,,3,3,6,7,0.253632,0.261869,9941.779833,0,0,1115,0.000141,0
1243,1243,,5,5,10,7,0.275433,0.286617,1073.671693,0.1,0,1115,0.000151,0.1
1244,1244,,6,5,11,7,0.287103,0.29843,2197.663053,0.142857,0,1115,0.000146,0.178571
1245,1245,,36,36,72,6,0.356846,0.380805,141369.3673,0.083333,0,1115,0.000983,0.093651
1246,1246,,1,0,1,0,0,0,0,0,0,584,0.000052,0
1247,1247,,2,2,4,7,0.237155,0.242623,21154,0,0,1115,0.000155,0
1248,1248,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1249,1249,,2,2,4,7,0.248872,0.256369,10579,0,0,1115,0.000145,0
1250,1250,,1,1,2,7,0.217981,0.22318,0,0,0,1115,0.000095,0
1252,1252,,12,13,25,7,0.287724,0.301988,13989.92294,0.108974,0,1115,0.000333,0.115385
1251,1251,,2,2,4,8,0.191713,0.194691,10579,0,0,1115,0.000205,0
1253,1253,,2,2,4,8,0.213306,0.218591,82.033661,0,0,1115,0.000094,0
1236,1236,,2,2,4,8,0.197554,0.20164,10579,0,0,1115,0.000184,0
1254,1254,,1,1,2,8,0.20885,0.213675,0,0,0,1115,0.000076,0
1255,1255,,1,1,2,8,0.199284,0.203002,0,0,0,1115,0.000096,0
1256,1256,,1,1,2,7,0.255438,0.263107,0,0,0,1115,0.000057,0
1257,1257,,18,14,32,6,0.292108,0.30517,37793.08166,0.076023,0,1115,0.000523,0.081871
1258,1258,,3,4,7,6,0.291729,0.305714,5278.973876,0,0,1115,0.000102,0
1259,1259,,1,1,2,7,0.25883,0.267889,0,0,0,1115,0.000061,0
1260,1260,,3,3,6,7,0.222273,0.228262,10613.90969,0,0,1115,0.000187,0
1261,1261,,1,1,2,8,0.181858,0.185064,0,0,0,1115,0.000088,0
1262,1262,,3,3,6,7,0.266569,0.276497,239.121815,0.333333,0,1115,0.00011,0.333333
1263,1263,,3,3,6,7,0.276018,0.286715,325.537219,0,0,1115,0.000112,0
1264,1264,,2,2,4,7,0.26629,0.276494,0,1,0,1115,0.000088,1
1265,1265,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1266,1266,,2,2,4,7,0.249286,0.256925,95.667386,0,0,1115,0.000086,0
1269,1269,,4,3,7,7,0.249499,0.257224,737.318702,0,0,1115,0.000165,0
1270,1270,,3,3,6,7,0.252047,0.260673,185.197183,0,0,1115,0.000128,0
1271,1271,,18,21,39,6,0.324799,0.344585,20001.7035,0.081028,0,1115,0.000424,0.090909
1272,1272,,14,11,25,6,0.307725,0.322825,21999.85017,0.07619,0,1115,0.000311,0.104762
1273,1273,,1,1,2,7,0.235323,0.241739,0,0,0,1115,0.000059,0
1064,1064,,4,4,8,7,0.23039,0.236485,21185.56605,0,0,1115,0.00023,0
1274,1274,,1,1,2,8,0.187256,0.190445,0,0,0,1115,0.000084,0
1268,1268,,15,13,28,6,0.330228,0.349706,29259.64526,0.128571,0,1115,0.00038,0.142857
1275,1275,,5,5,10,6,0.2873,0.29898,8055.890027,0.15,0,1115,0.000193,0.2
1276,1276,,1,1,2,8,0.187256,0.190445,0,0,0,1115,0.000084,0
1277,1277,,11,8,19,6,0.308928,0.321041,14913.09149,0.090909,0,1115,0.000288,0.121212
1278,1278,,1,1,2,7,0.22608,0.231818,0,0,0,1115,0.000067,0
1279,1279,,2,1,3,7,0.247776,0.254275,6.169942,0,0,1115,0.000079,0
1280,1280,,1,1,2,7,0.218789,0.224041,0,0,0,1115,0.000078,0
1281,1281,,55,56,111,6,0.356477,0.381293,203775.5302,0.073057,0,1115,0.001455,0.084161
1282,1282,,2,2,4,7,0.257044,0.265038,22.07618,0.5,0,1115,0.000089,1
1283,1283,,1,1,2,7,0.259865,0.268487,0,0,0,1115,0.000055,0
1284,1284,,1,1,2,9,0.160876,0.162647,0,0,0,1115,0.000122,0
713,713,,1,0,1,0,0,0,0,0,0,583,0.000052,0
1285,1285,,1,1,2,7,0.247492,0.25561,0,0,0,1115,0.000062,0
1287,1287,,1,0,1,0,0,0,0,0,0,201,0.000068,0
1131,1131,,2,2,4,7,0.239309,0.245122,0,1,0,1115,0.000093,1
1288,1288,,2,2,4,7,0.296131,0.314839,0,1,0,1115,0.000078,1
1289,1289,,11,11,22,6,0.312326,0.327377,12738.08163,0.05303,0,1115,0.000233,0.075758
1290,1290,,11,11,22,7,0.294743,0.307403,12791.51076,0.128205,0,1115,0.000279,0.128205
1291,1291,,2,2,4,7,0.236943,0.242326,55.126546,0,0,1115,0.000122,0
1267,1267,,19,20,39,6,0.329558,0.347104,31709.04273,0.113158,0,1115,0.000458,0.126316
1292,1292,,5,5,10,7,0.268911,0.279023,1195.053084,0.2,0,1115,0.000151,0.2
1293,1293,,2,2,4,7,0.266472,0.275164,0,1,0,1115,0.000082,1
1294,1294,,1,0,1,0,0,0,0,0,0,1105,0.000052,0
1295,1295,,7,6,13,6,0.32,0.340019,12024.89476,0.142857,0,1115,0.000209,0.190476
1296,1296,,2,1,3,7,0.2303,0.235867,39.021515,0,0,1115,0.000088,0
1297,1297,,1,0,1,0,0,0,0,0,0,128,0.000056,0
1298,1298,,1,1,2,7,0.241125,0.247231,0,0,0,1115,0.000055,0
1299,1299,,3,3,6,6,0.297381,0.316228,598.764461,0.666667,0,1115,0.000095,0.666667
1300,1300,,2,2,4,7,0.269419,0.279104,107.259079,0,0,1115,0.000083,0
1301,1301,,4,4,8,6,0.288562,0.300026,5685.840323,0.1,0,1115,0.000147,0.1
1302,1302,,8,9,17,6,0.301133,0.313577,13623.7205,0.1,0,1115,0.000236,0.111111
1304,1304,,1,1,2,7,0.233481,0.239676,0,0,0,1115,0.000062,0
1305,1305,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
1306,1306,,1,1,2,9,0.164969,0.167286,0,0,0,1115,0.000113,0
1307,1307,,2,2,4,7,0.250707,0.258572,156.107461,0,0,1115,0.000093,0
1308,1308,,3,0,3,0,0,0,0,0.333333,0,248,0.000086,0.333333
1309,1309,,1,1,2,7,0.228831,0.234402,0,0,0,1115,0.000076,0
1310,1310,,3,4,7,7,0.271646,0.281527,110.516716,0,0,1115,0.000107,0
1311,1311,,1,1,2,7,0.228831,0.234402,0,0,0,1115,0.000076,0
1312,1312,,12,12,24,7,0.279702,0.291049,35996.45077,0.007576,0,1115,0.000424,0.015152
1286,1286,,4,5,9,6,0.306194,0.317986,1708.73466,0.2,0,1115,0.000133,0.2
1303,1303,,1,1,2,7,0.264675,0.27304,0,0,0,1115,0.000052,0
1313,1313,,1,1,2,7,0.220272,0.225699,0,0,0,1115,0.000065,0
1314,1314,,1,0,1,0,0,0,0,0,0,1104,0.000052,0
1315,1315,,5,6,11,7,0.262324,0.272045,413.47845,0.133333,0,1115,0.000151,0.133333
1316,1316,,51,49,100,6,0.364248,0.386511,62632.91477,0.23183,0,1115,0.000911,0.273183
1317,1317,,110,115,225,6,0.37175,0.39982,346985.0181,0.080854,0,1115,0.002351,0.091322
1318,1318,,23,32,55,6,0.324474,0.341806,41855.16541,0.092073,0,1115,0.000405,0.126829
1319,1319,,5,5,10,6,0.300622,0.312491,1031.181178,0.1,0,1115,0.000138,0.1
1320,1320,,2,3,5,7,0.249137,0.256813,5018.957629,0,0,1115,0.000087,0
1321,1321,,1,1,2,7,0.257723,0.265484,0,0,0,1115,0.000054,0
1322,1322,,9,8,17,7,0.281858,0.294459,2956.019333,0.027778,0,1115,0.000228,0.055556
1323,1323,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1324,1324,,2,2,4,7,0.23982,0.245647,4499.389475,0,0,1115,0.000104,0
1325,1325,,4,5,9,7,0.267203,0.278071,1629.787126,0,0,1115,0.000162,0
1326,1326,,1,1,2,8,0.197601,0.202001,0,0,0,1115,0.00006,0
1328,1328,,5,5,10,7,0.303241,0.322659,7119.195855,0.1,0,1115,0.000147,0.1
1329,1329,,1,1,2,1,1,1,0.5,0,0,491,0.00006,0
1327,1327,,3,0,3,0,0,0,0,0,0,417,0.000126,0
1330,1330,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1331,1331,,16,2,18,7,0.257837,0.266021,936.46856,0.241667,0,1115,0.00032,0.316667
1332,1332,,9,7,16,6,0.306885,0.318873,7218.425067,0.138889,0,1115,0.000245,0.166667
1333,1333,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1115,1115,,2,2,4,7,0.27113,0.280866,21.713536,0,0,1115,0.00007,0
1335,1335,,1,0,1,0,0,0,0,0,0,809,0.000057,0
1336,1336,,1,1,2,7,0.25883,0.267889,0,0,0,1115,0.000061,0
1337,1337,,2,2,4,7,0.29384,0.312314,0,1,0,1115,0.000077,1
1334,1334,,164,164,328,6,0.389971,0.422107,674757.2256,0.056385,0,1115,0.003109,0.065923
1338,1338,,3,3,6,7,0.297351,0.316386,1759.822967,0,0,1115,0.000099,0
1340,1340,,1,7,8,7,0.240946,0.249215,3804.836845,0.125,0,1115,0.000054,0.214286
1341,1341,,1,1,2,8,0.226675,0.234704,0,0,0,1115,0.000075,0
1342,1342,,2,2,4,7,0.273527,0.284056,49.754591,0.333333,0,1115,0.000073,0.333333
1343,1343,,1,1,2,8,0.20474,0.209029,0,0,0,1115,0.000061,0
1344,1344,,2,2,4,7,0.264603,0.274565,0,1,0,1115,0.000087,1
1345,1345,,8,4,12,7,0.244431,0.252847,11028.73514,0,0,1115,0.000236,0
1346,1346,,2,2,4,7,0.259946,0.26939,99.532307,0,0,1115,0.000086,0
1347,1347,,1,1,2,7,0.258589,0.267012,0,0,0,1115,0.000052,0
1348,1348,,34,35,69,6,0.347454,0.369169,77629.35259,0.120635,0,1115,0.000739,0.133333
1349,1349,,3,3,6,8,0.231219,0.239859,10586.16551,0,0,1115,0.000172,0
1350,1350,,1,1,2,8,0.218576,0.223706,0,0,0,1115,0.000065,0
1351,1351,,1,1,2,7,0.249904,0.257144,0,0,0,1115,0.000056,0
1352,1352,,118,154,272,6,0.382672,0.41254,646313.3111,0.053457,0,1115,0.00225,0.070932
1353,1353,,11,12,23,6,0.3246,0.33984,22473.13468,0.384615,0,1115,0.000282,0.448718
1354,1354,,5,6,11,7,0.270028,0.280847,5887.535806,0.2,0,1115,0.00018,0.2
1355,1355,,1,1,2,9,0.187803,0.19229,0,0,0,1115,0.000084,0
1356,1356,,2,2,4,7,0.293059,0.31159,1996.371701,0,0,1115,0.000082,0
1357,1357,,5,4,9,7,0.290411,0.301954,2811.116659,0.15,0,1115,0.00015,0.2
1358,1358,,4,3,7,7,0.238587,0.24585,412.511625,0,0,1115,0.000161,0
1359,1359,,2,2,4,7,0.237492,0.242986,133.77157,0,0,1115,0.000107,0
1360,1360,,1,1,2,7,0.245066,0.251298,0,0,0,1115,0.000055,0
1361,1361,,1,0,1,0,0,0,0,0,0,1103,0.000052,0
1362,1362,,2,3,5,7,0.294002,0.312599,2188.393703,0.333333,0,1115,0.000082,0.333333
1363,1363,,44,59,103,6,0.336073,0.356108,60045.68905,0.076491,0,1115,0.000804,0.095789
1364,1364,,1,1,2,7,0.26353,0.272343,0,0,0,1115,0.000057,0
1365,1365,,1,1,2,8,0.218576,0.223706,0,0,0,1115,0.000065,0
1366,1366,,44,40,84,6,0.343656,0.363352,77116.12658,0.14881,0,1115,0.000939,0.171769
1367,1367,,1,0,1,0,0,0,0,0,0,381,0.000055,0
1368,1368,,20,17,37,6,0.310568,0.323176,56221.10785,0.092885,0,1115,0.000538,0.114625
1369,1369,,3,3,6,6,0.301677,0.313751,4.806814,0.833333,0,1115,0.000097,1
1370,1370,,4,4,8,7,0.287173,0.299044,741.625522,0.333333,0,1115,0.000124,0.5
1371,1371,,1,2,3,7,0.2291,0.235333,65.131464,0,0,1115,0.000065,0
1372,1372,,1,1,2,7,0.247776,0.254275,0,0,0,1115,0.000056,0
1373,1373,,1,1,2,7,0.248851,0.256255,0,0,0,1115,0.000063,0
1374,1374,,1,1,2,7,0.221389,0.227065,0,0,0,1115,0.000081,0
1377,1377,,13,13,26,6,0.287852,0.299715,45216.65175,0.010989,0,1115,0.00046,0.010989
1378,1378,,1,1,2,7,0.223522,0.228822,0,0,0,1115,0.000065,0
1379,1379,,6,5,11,7,0.254482,0.263133,693.141861,0.1,0,1115,0.000184,0.133333
1380,1380,,1,1,2,8,0.196426,0.200687,0,0,0,1115,0.000085,0
1381,1381,,1,1,2,7,0.236982,0.242282,0,0,0,1115,0.000062,0
1382,1382,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
1383,1383,,96,66,162,6,0.358553,0.383601,261288.9465,0.079197,0,1115,0.002151,0.091564
1384,1384,,7,6,13,6,0.308244,0.319987,2711.732562,0.095238,0,1115,0.000184,0.095238
1385,1385,,2,2,4,7,0.256401,0.264242,15.088387,0,0,1115,0.000083,0
1387,1387,,1,0,1,0,0,0,0,0,0,199,0.000065,0
1388,1388,,1,1,2,7,0.223522,0.228822,0,0,0,1115,0.000065,0
1390,1390,,1,1,2,7,0.223522,0.228822,0,0,0,1115,0.000065,0
1391,1391,,2,2,4,7,0.2653,0.274755,15.768662,0,0,1115,0.000085,0
1393,1393,,4,0,4,0,0,0,0,0,0,200,0.000106,0
1392,1392,,2,1,3,7,0.255438,0.263107,13.893845,0.5,0,1115,0.000071,1
1394,1394,,14,12,26,6,0.327051,0.344257,19340.2704,0.208333,0,1115,0.000298,0.233333
1395,1395,,1,0,1,0,0,0,0,0,0,481,0.00005,0
1397,1397,,1,1,2,7,0.247881,0.254927,0,0,0,1115,0.000054,0
1399,1399,,1,1,2,8,0.232119,0.237246,0,0,0,1115,0.000058,0
1396,1396,,118,162,280,6,0.394682,0.426009,613254.0257,0.057664,0,1115,0.00271,0.066979
1389,1389,,2,3,5,6,0.296838,0.307436,340.926687,0,0,1115,0.00008,0
1400,1400,,14,15,29,6,0.318466,0.334821,5289.554997,0.166667,0,1115,0.000314,0.209524
1401,1401,,3,4,7,6,0.302723,0.313908,12385.75179,0,0,1115,0.000126,0
1402,1402,,4,4,8,7,0.28056,0.291628,84.166898,0.416667,0,1115,0.000124,0.5
1403,1403,,21,21,42,6,0.338798,0.358236,16806.31233,0.211957,0,1115,0.000405,0.228261
1375,1375,,5,5,10,7,0.304965,0.319806,5964.489893,0.1,0,1115,0.000132,0.1
1404,1404,,3,3,6,6,0.302332,0.316119,1529.280643,0.333333,0,1115,0.000096,0.666667
1405,1405,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
1406,1406,,4,4,8,7,0.294372,0.313074,6414.19969,0.166667,0,1115,0.000157,0.166667
1407,1407,,1,1,2,7,0.252624,0.26174,0,0,0,1115,0.000061,0
1408,1408,,1,1,2,7,0.236982,0.242282,0,0,0,1115,0.000062,0
1409,1409,,1,1,2,7,0.233072,0.239089,0,0,0,1115,0.000056,0
1410,1410,,2,2,4,7,0.252755,0.262028,7516.966653,0,0,1115,0.000123,0
1411,1411,,2,2,4,7,0.232608,0.239321,55.073566,0,0,1115,0.000086,0
1412,1412,,20,21,41,6,0.3309,0.347096,14593.59467,0.157143,0,1115,0.000401,0.171429
1413,1413,,5,5,10,6,0.296732,0.310559,12694.72806,0.25,0,1115,0.000186,0.3
1414,1414,,1,0,1,0,0,0,0,0,0,1102,0.000052,0
1415,1415,,2,2,4,7,0.277749,0.288097,96.031087,0,0,1115,0.000077,0
1376,1376,,7,12,19,6,0.319162,0.332832,3285.857508,0.159091,0,1115,0.000184,0.181818
1416,1416,,1,1,2,7,0.249904,0.257144,0,0,0,1115,0.000056,0
1417,1417,,3,4,7,7,0.301583,0.320245,1367.406836,0.166667,0,1115,0.000099,0.166667
1418,1418,,1,1,2,7,0.232386,0.237337,0,0,0,1115,0.000062,0
1419,1419,,1,1,2,7,0.247881,0.254927,0,0,0,1115,0.000054,0
1420,1420,,2,2,4,7,0.258853,0.268003,10579,0,0,1115,0.000141,0
1421,1421,,1,2,3,7,0.274027,0.285385,0,0.5,0,1115,0.000049,1
1422,1422,,2,4,6,7,0.286414,0.297254,175.236435,0,0,1115,0.000073,0
1423,1423,,1,1,2,7,0.249904,0.257144,0,0,0,1115,0.000056,0
1424,1424,,1,1,2,7,0.247095,0.253922,0,0,0,1115,0.000056,0
1425,1425,,1,1,2,7,0.252624,0.26174,0,0,0,1115,0.000061,0
1426,1426,,3,3,6,7,0.299085,0.317663,2520.432155,0,0,1115,0.000102,0
1427,1427,,1,1,2,9,0.17204,0.174935,0,0,0,1115,0.000096,0
1428,1428,,1,0,1,0,0,0,0,0,0,808,0.000057,0
1429,1429,,1,1,2,7,0.249904,0.257144,0,0,0,1115,0.000056,0
1430,1430,,1,1,2,7,0.249904,0.257144,0,0,0,1115,0.000056,0
1431,1431,,1,1,2,7,0.271017,0.280881,0,0,0,1115,0.000052,0
1432,1432,,2,2,4,7,0.292839,0.311268,10579,0,0,1115,0.000128,0
1433,1433,,1,1,2,8,0.226517,0.234479,0,0,0,1115,0.000089,0
1434,1434,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
1435,1435,,1,1,2,7,0.221389,0.227065,0,0,0,1115,0.000081,0
1436,1436,,4,3,7,7,0.278344,0.28885,262.181124,0.166667,0,1115,0.000123,0.166667
1439,1439,,5,4,9,6,0.313532,0.332088,2699.299651,0.2,0,1115,0.000147,0.2
1440,1440,,1,0,1,0,0,0,0,0,0,1101,0.000052,0
1441,1441,,2,2,4,7,0.292883,0.311339,638.383303,0.5,0,1115,0.000081,1
1442,1442,,2,3,5,7,0.269555,0.280009,64.224183,0.666667,0,1115,0.000084,0.666667
1438,1438,,3,4,7,6,0.297185,0.307977,229.610809,0.083333,0,1115,0.000105,0.166667
1203,1203,,1,1,2,7,0.252624,0.26174,0,0,0,1115,0.000061,0
1444,1444,,2,2,4,7,0.255874,0.265049,83.659459,0,0,1115,0.000082,0
1445,1445,,1,0,1,0,0,0,0,0,0,1100,0.000052,0
1443,1443,,3,2,5,7,0.268343,0.277816,8.849173,0.666667,0,1115,0.00008,0.666667
1446,1446,,2,1,3,7,0.283004,0.293559,0,1,0,1115,0.000066,1
