AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
4.937414501,0.005313917,0.202535153,0,8,4,2,FALSE,1241,3,2,2,FALSE,0,1241,1799477
3.942715458,1.154049515,0.253632303,0,7,6,3,FALSE,1242,35.33333333,3,3,FALSE,0,1242,534622503
3.630642955,0.136783575,0.275433308,0.1,7,10,5,FALSE,1243,40.4,5,5,FALSE,0,1243,48343041
3.483071135,0.195195374,0.287102951,0.142857143,7,11,6,FALSE,1244,66.25,5,3,FALSE,0,1244,97200250
2.802325581,14.02432044,0.356846473,0.083333333,6,72,36,FALSE,1245,91.05555556,36,36,FALSE,0,1245,5292624461
0,0,0,0,0,1,1,FALSE,1246,68,0,0,FALSE,0,1246,0
4.216655267,2.443939913,0.237154791,0,7,4,2,FALSE,1247,4.5,2,2,FALSE,0,1247,602225719
4.018467852,0,0.248851064,0,7,2,1,FALSE,1248,71,1,1,FALSE,0,1248,0
4.018125855,1.224358095,0.248872244,0,7,4,2,FALSE,1249,36,2,2,FALSE,0,1249,452960714
4.5875513,0,0.217981214,0,7,2,1,FALSE,1250,3,1,1,FALSE,0,1250,0
3.475547196,1.625811875,0.287724477,0.108974359,7,25,12,FALSE,1252,40.92307692,13,12,FALSE,0,1252,911381691
5.216142271,1.219443868,0.191712562,0,8,4,2,FALSE,1251,1.5,2,2,FALSE,0,1251,300457933
4.688098495,0.011524995,0.213306099,0,8,4,2,FALSE,1253,6,2,2,FALSE,0,1253,3277434
5.061901505,1.215546367,0.197554219,0,8,4,2,FALSE,1236,10,2,2,FALSE,0,1236,313952507
4.788132695,0,0.208849684,0,8,2,1,FALSE,1254,10,1,1,FALSE,0,1254,0
5.017954856,0,0.199284376,0,8,2,1,FALSE,1255,2,1,1,FALSE,0,1255,0
3.914842681,0,0.255438106,0,7,2,1,FALSE,1256,65,1,1,FALSE,0,1256,0
3.423392613,3.841527755,0.292107892,0.076023392,6,32,18,FALSE,1257,54.05263158,14,13,FALSE,0,1257,1374620178
3.427838577,0.488189697,0.291729023,0,6,7,3,FALSE,1258,119.5,4,3,FALSE,0,1258,208956041
3.863543092,0,0.258829778,0,7,2,1,FALSE,1259,84,1,1,FALSE,0,1259,0
4.498974008,1.228297391,0.2222729,0,7,6,3,FALSE,1260,3.666666667,3,3,FALSE,0,1260,479522868
5.49880301,0,0.18185776,0,8,2,1,FALSE,1261,3,1,1,FALSE,0,1261,0
3.751367989,0.026812388,0.266569423,0.333333333,7,6,3,FALSE,1262,41.66666667,3,3,FALSE,0,1262,11203341
3.622948016,0.0424122,0.276018313,0,7,6,3,FALSE,1263,56,3,3,FALSE,0,1263,20836699
3.755300958,0,0.266290242,1,7,4,2,FALSE,1264,77.5,2,2,FALSE,0,1264,0
4.018467852,0,0.248851064,0,7,2,1,FALSE,1265,71,1,1,FALSE,0,1265,0
4.011456908,0.012679376,0.249285988,0,7,4,2,FALSE,1266,40,2,2,FALSE,0,1266,6077407
4.008036936,0.101062004,0.249498699,0,7,7,4,FALSE,1269,29.25,3,3,FALSE,0,1269,29433041
3.96751026,0.023271118,0.252047237,0,7,6,3,FALSE,1270,14.33333333,3,3,FALSE,0,1270,10796693
3.078830369,1.984184802,0.324798667,0.081027668,6,39,18,FALSE,1271,72.60869565,21,16,FALSE,0,1271,782388247
3.249658003,2.166996958,0.30772469,0.076190476,6,25,14,FALSE,1272,100.8,11,10,FALSE,0,1272,842053046
4.249487004,0,0.235322522,0,7,2,1,FALSE,1273,15,1,1,FALSE,0,1273,0
4.340458276,2.446045296,0.230390419,0,7,8,4,FALSE,1064,6.25,4,4,FALSE,0,1064,749053794
5.340287278,0,0.187255844,0,8,2,1,FALSE,1274,4,1,1,FALSE,0,1274,0
3.028214774,3.626986615,0.330227568,0.128571429,6,28,15,FALSE,1268,108.2,13,13,FALSE,0,1268,1332495258
3.480677155,1.036644085,0.287300418,0.15,6,10,5,FALSE,1275,63.8,5,5,FALSE,0,1275,509365442
5.340287278,0,0.187255844,0,8,2,1,FALSE,1276,4,1,1,FALSE,0,1276,0
3.237004104,1.662509613,0.308927628,0.090909091,6,19,11,FALSE,1277,80.66666667,8,7,FALSE,0,1277,635535868
4.423221614,0,0.226079561,0,7,2,1,FALSE,1278,19,1,1,FALSE,0,1278,0
4.035909713,8.20E-04,0.247775612,0,7,3,2,FALSE,1279,24,1,1,FALSE,0,1279,715287
4.570622435,0,0.218788582,0,7,2,1,FALSE,1280,3,1,1,FALSE,0,1280,0
2.805232558,21.68535146,0.356476684,0.073056692,6,111,55,FALSE,1281,63.96610169,56,52,FALSE,0,1281,7834387998
3.890389877,0.003053671,0.257043646,0.5,7,4,2,FALSE,1282,42,2,2,FALSE,0,1282,1729587
3.848153215,0,0.259864913,0,7,2,1,FALSE,1283,65,1,1,FALSE,0,1283,0
6.215971272,0,0.160875904,0,9,2,1,FALSE,1284,2,1,1,FALSE,0,1284,0
0,0,0,0,0,1,1,FALSE,713,68,0,0,FALSE,0,713,0
4.040526676,0,0.247492488,0,7,2,1,FALSE,1285,34,1,1,FALSE,0,1285,0
0,0,0,0,0,1,1,FALSE,1287,4,0,0,FALSE,0,1287,0
4.17869357,0,0.239309244,1,7,4,2,FALSE,1131,28.5,2,2,FALSE,0,1131,0
3.376880985,0,0.296131254,1,7,4,2,FALSE,1288,428.5,2,2,FALSE,0,1288,0
3.201778386,1.132324756,0.312326426,0.053030303,6,22,11,FALSE,1289,79.5,11,10,FALSE,0,1289,484192088
3.392783858,1.425313989,0.294743209,0.128205128,7,22,11,FALSE,1290,49.76923077,11,9,FALSE,0,1290,619477071
4.220417237,0.007736772,0.236943398,0,7,4,2,FALSE,1291,7.5,2,2,FALSE,0,1291,2493667
3.034370725,3.44314227,0.329557622,0.113157895,6,39,19,FALSE,1267,85.9,20,19,FALSE,0,1267,1388580001
3.71870725,0.145541997,0.268910654,0.2,7,10,5,FALSE,1292,33.8,5,5,FALSE,0,1292,63047783
3.752735978,0,0.26647225,1,7,4,2,FALSE,1293,66,2,2,FALSE,0,1293,0
0,0,0,0,0,1,1,FALSE,1294,795,0,0,FALSE,0,1294,0
3.125,0.898576634,0.32,0.142857143,6,13,7,FALSE,1295,213.5714286,6,6,FALSE,0,1295,482034677
4.342168263,0.004642733,0.230299689,0,7,3,2,FALSE,1296,35,1,1,FALSE,0,1296,1008924
0,0,0,0,0,1,1,FALSE,1297,24,0,0,FALSE,0,1297,0
4.147229822,0,0.241124809,0,7,2,1,FALSE,1298,33,1,1,FALSE,0,1298,0
3.362688098,0.063868871,0.297381134,0.666666667,6,6,3,FALSE,1299,295,3,3,FALSE,0,1299,46170288
3.711696306,0.012758411,0.269418594,0,7,4,2,FALSE,1300,70.5,2,2,FALSE,0,1300,6207484
3.465458276,0.780528362,0.288562124,0.1,6,8,4,FALSE,1301,83.4,4,3,FALSE,0,1301,342144195
3.320793434,1.609246744,0.301132853,0.1,6,17,8,FALSE,1302,48.4,9,7,FALSE,0,1302,596570767
4.283002736,0,0.233481056,0,7,2,1,FALSE,1304,9,1,1,FALSE,0,1304,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,1305,795,1,1,FALSE,0,1305,0
6.061730506,0,0.164969393,0,9,2,1,FALSE,1306,2,1,1,FALSE,0,1306,0
3.98871409,0.021060388,0.250707365,0,7,4,2,FALSE,1307,38.5,2,2,FALSE,0,1307,5409127
0,0,0,0.333333333,0,3,3,FALSE,1308,59.33333333,0,0,FALSE,0,1308,0
4.37004104,0,0.228830803,0,7,2,1,FALSE,1309,14,1,1,FALSE,0,1309,0
3.68125855,0.012578024,0.271646228,0,7,7,3,FALSE,1310,24,4,3,FALSE,0,1310,5198533
4.37004104,0,0.228830803,0,7,2,1,FALSE,1311,14,1,1,FALSE,0,1311,0
3.575239398,4.072948329,0.27970155,0.007575758,7,24,12,FALSE,1312,17.83333333,12,12,FALSE,0,1312,1703509928
3.265902873,0.197052684,0.306194042,0.2,6,9,4,FALSE,1286,98.4,5,4,FALSE,0,1286,113135126
3.778214774,0,0.264675266,0,7,2,1,FALSE,1303,49,1,1,FALSE,0,1303,0
4.539842681,0,0.22027195,0,7,2,1,FALSE,1313,6,1,1,FALSE,0,1313,0
0,0,0,0,0,1,1,FALSE,1314,795,0,0,FALSE,0,1314,0
3.812072503,0.054949627,0.262324496,0.133333333,7,11,5,FALSE,1315,29.33333333,6,5,FALSE,0,1315,14511673
2.745383037,5.554695466,0.364247898,0.231829574,6,100,51,FALSE,1316,108.877193,49,43,FALSE,0,1316,4818532123
2.68997948,40.58349828,0.371750048,0.080853994,6,225,110,FALSE,1317,51.44628099,115,104,FALSE,0,1317,18671554125
3.081908345,4.304689631,0.324474283,0.092073171,6,55,23,FALSE,1318,73.41463415,32,14,FALSE,0,1318,1900901163
3.326436389,0.131053029,0.300622012,0.1,6,10,5,FALSE,1319,87.2,5,5,FALSE,0,1319,101569164
4.013850889,0.472703997,0.249137307,0,7,5,2,FALSE,1320,25.66666667,3,2,FALSE,0,1320,169845392
3.880129959,0,0.257723326,0,7,2,1,FALSE,1321,48,1,1,FALSE,0,1321,0
3.547879617,0.368657372,0.281858492,0.027777778,7,17,9,FALSE,1322,48.66666667,8,8,FALSE,0,1322,142013437
4.018467852,0,0.248851064,0,7,2,1,FALSE,1323,71,1,1,FALSE,0,1323,0
4.169801642,0.562404619,0.239819561,0,7,4,2,FALSE,1324,11.5,2,2,FALSE,0,1324,210618808
3.74247606,0.217633104,0.267202778,0,7,9,4,FALSE,1325,33,5,4,FALSE,0,1325,96603934
5.060704514,0,0.197600946,0,8,2,1,FALSE,1326,4,1,1,FALSE,0,1326,0
3.297708618,0.787727953,0.303240861,0.1,7,10,5,FALSE,1328,194,5,5,FALSE,0,1328,186380155
1,6.67E-05,1,0,1,2,1,FALSE,1329,3,1,0,FALSE,0,1329,4599
0,0,0,0,0,3,3,FALSE,1327,18.33333333,0,0,FALSE,0,1327,0
4.018467852,0,0.248851064,0,7,2,1,FALSE,1330,71,1,1,FALSE,0,1330,0
3.878419973,0.084386162,0.257836956,0.241666667,7,18,16,FALSE,1331,82.4375,2,2,FALSE,0,1331,40505795
3.258549932,0.862833131,0.306884971,0.138888889,6,16,9,FALSE,1332,63.88888889,7,7,FALSE,0,1332,381732651
4.018467852,0,0.248851064,0,7,2,1,FALSE,1333,71,1,1,FALSE,0,1333,0
3.688269494,0.002979741,0.271129862,0,7,4,2,FALSE,1115,42.5,2,2,FALSE,0,1115,1519490
0,0,0,0,0,1,1,FALSE,1335,239,0,0,FALSE,0,1335,0
3.863543092,0,0.258829778,0,7,2,1,FALSE,1336,84,1,1,FALSE,0,1336,0
3.403214774,0,0.293839815,1,7,4,2,FALSE,1337,405,2,2,FALSE,0,1337,0
2.564295486,61.0055677,0.389970659,0.056384623,6,328,164,FALSE,1334,54.00980392,164,124,FALSE,0,1334,29890856378
3.363030096,0.207434236,0.297350892,0,7,6,3,FALSE,1338,294.3333333,3,3,FALSE,0,1338,131920893
4.150307798,0.340395507,0.240945985,0.125,7,8,1,FALSE,1340,20.875,7,0,FALSE,0,1340,158146044
4.411593707,0,0.226675453,0,8,2,1,FALSE,1341,4,1,1,FALSE,0,1341,0
3.655950752,0.003774492,0.27352666,0.333333333,7,4,2,FALSE,1342,118.6666667,2,1,FALSE,0,1342,4915450
4.884233926,0,0.204740398,0,8,2,1,FALSE,1343,5,1,1,FALSE,0,1343,0
3.779240766,0,0.264603412,1,7,4,2,FALSE,1344,73,2,2,FALSE,0,1344,0
4.091142271,1.245446655,0.244430512,0,7,12,8,FALSE,1345,41.125,4,4,FALSE,0,1345,447874426
3.846956224,0.014634996,0.259945771,0,7,4,2,FALSE,1346,45,2,2,FALSE,0,1346,3928744
3.867647059,0,0.258555133,0,7,2,1,FALSE,1347,42,1,1,FALSE,0,1347,0
2.878077975,8.242406288,0.347454103,0.120634921,6,69,34,FALSE,1348,87.36111111,35,33,FALSE,0,1348,4006233743
4.324897401,1.207863097,0.231219358,0,8,6,3,FALSE,1349,3.666666667,3,3,FALSE,0,1349,580840220
4.575068399,0,0.218575967,0,8,2,1,FALSE,1350,12,1,1,FALSE,0,1350,0
4.001538988,0,0.24990385,0,7,2,1,FALSE,1351,63,1,1,FALSE,0,1351,0
2.613201094,51.33109946,0.382672425,0.053457172,6,272,118,FALSE,1352,46.04678363,154,101,FALSE,0,1352,22287770735
3.080711354,2.527353661,0.324600355,0.384615385,6,23,11,FALSE,1353,122.9230769,12,10,FALSE,0,1353,958818703
3.703317373,0.744807974,0.270028166,0.2,7,11,5,FALSE,1354,32.66666667,6,5,FALSE,0,1354,280339681
5.324726402,0,0.187803077,0,9,2,1,FALSE,1355,3,1,1,FALSE,0,1355,0
3.412277702,0.223138293,0.293059384,0,7,4,2,FALSE,1356,403.5,2,2,FALSE,0,1356,78537412
3.443399453,0.301472464,0.290410687,0.15,7,9,5,FALSE,1357,127.8,4,4,FALSE,0,1357,165624930
4.191347469,0.052640956,0.238586757,0,7,7,4,FALSE,1358,9.5,3,3,FALSE,0,1358,18023140
4.210670315,0.017573191,0.237491878,0,7,4,2,FALSE,1359,13.5,2,2,FALSE,0,1359,7638894
4.080540356,0,0.245065583,0,7,2,1,FALSE,1360,13,1,1,FALSE,0,1360,0
0,0,0,0,0,1,1,FALSE,1361,795,0,0,FALSE,0,1361,0
3.401333789,0.238958582,0.294002313,0.333333333,7,5,2,FALSE,1362,272,3,2,FALSE,0,1362,81113643
2.975547196,5.718084173,0.33607264,0.076315789,6,103,44,FALSE,1363,54.14473684,59,27,FALSE,0,1363,2883402383
3.794630643,0,0.26353026,0,7,2,1,FALSE,1364,40,1,1,FALSE,0,1364,0
4.575068399,0,0.218575967,0,8,2,1,FALSE,1365,12,1,1,FALSE,0,1365,0
2.909883721,8.677096195,0.343656344,0.148809524,6,84,44,FALSE,1366,71.16326531,40,35,FALSE,0,1366,4168263450
0,0,0,0,0,1,1,FALSE,1367,49,0,0,FALSE,0,1367,0
3.219904241,6.351549558,0.310568242,0.092885375,6,37,20,FALSE,1368,41.43478261,17,14,FALSE,0,1368,2141635296
3.314808482,6.04E-04,0.301676554,0.833333333,6,6,3,FALSE,1369,189,3,3,FALSE,0,1369,977597
3.482216142,0.091489183,0.287173443,0.333333333,7,8,4,FALSE,1370,102.25,4,4,FALSE,0,1370,47167420
4.364911081,0.008318608,0.229099741,0,7,3,1,FALSE,1371,10,2,1,FALSE,0,1371,2548052
4.035909713,0,0.247775612,0,7,2,1,FALSE,1372,34,1,1,FALSE,0,1372,0
4.018467852,0,0.248851064,0,7,2,1,FALSE,1373,71,1,1,FALSE,0,1373,0
4.516928865,0,0.221389362,0,7,2,1,FALSE,1374,4,1,1,FALSE,0,1374,0
3.474008208,5.119543555,0.287851939,0.010989011,6,26,13,FALSE,1377,20.92857143,13,12,FALSE,0,1377,1609189911
4.473837209,0,0.223521767,0,7,2,1,FALSE,1378,14,1,1,FALSE,0,1378,0
3.929548564,0.08908738,0.254482158,0.1,7,11,6,FALSE,1379,51.5,5,5,FALSE,0,1379,38357908
5.090971272,0,0.196426172,0,8,2,1,FALSE,1380,8,1,1,FALSE,0,1380,0
4.219733242,0,0.236981805,0,7,2,1,FALSE,1381,23,1,1,FALSE,0,1381,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,1382,795,1,1,FALSE,0,1382,0
2.788987688,27.68185472,0.358553035,0.079197379,6,162,96,FALSE,1383,58.63963964,66,51,FALSE,0,1383,12194241255
3.244186047,0.287599287,0.308243728,0.095238095,6,13,7,FALSE,1384,103,6,6,FALSE,0,1384,161547975
3.900136799,0.002037387,0.256401263,0,7,4,2,FALSE,1385,36,2,2,FALSE,0,1385,748794
0,0,0,0,0,1,1,FALSE,1387,14,0,0,FALSE,0,1387,0
4.473837209,0,0.223521767,0,7,2,1,FALSE,1388,14,1,1,FALSE,0,1388,0
4.473837209,0,0.223521767,0,7,2,1,FALSE,1390,14,1,1,FALSE,0,1390,0
3.769322845,0.001972179,0.265299642,0,7,4,2,FALSE,1391,62.5,2,2,FALSE,0,1391,1142387
0,0,0,0,0,4,4,FALSE,1393,221,0,0,FALSE,0,1393,0
3.914842681,0.001715906,0.255438106,0.5,7,3,2,FALSE,1392,128.5,1,1,FALSE,0,1392,1344105
3.057626539,1.285517177,0.32705106,0.208333333,6,26,14,FALSE,1394,181,12,10,FALSE,0,1394,861319971
0,0,0,0,0,1,1,FALSE,1395,3,0,0,FALSE,0,1395,0
4.034199726,0,0.247880638,0,7,2,1,FALSE,1397,20,1,1,FALSE,0,1397,0
4.308139535,0,0.232118758,0,8,2,1,FALSE,1399,12,1,1,FALSE,0,1399,0
2.533686731,62.86731862,0.394681784,0.057663539,6,280,118,FALSE,1396,51.87790698,162,108,FALSE,0,1396,27833061544
3.368844049,0.01938034,0.296837724,0,6,5,2,FALSE,1389,101.3333333,3,2,FALSE,0,1389,10291446
3.14004788,0.589182885,0.318466482,0.166666667,6,29,14,FALSE,1400,87.06666667,15,14,FALSE,0,1400,349501946
3.303351573,1.330448752,0.302722849,0,6,7,3,FALSE,1401,97,4,3,FALSE,0,1401,296584295
3.564295486,0.010911349,0.280560353,0.416666667,7,8,4,FALSE,1402,70,4,4,FALSE,0,1402,7833674
2.951607387,1.201697321,0.338798447,0.211956522,6,42,21,FALSE,1403,107,21,18,FALSE,0,1403,727731694
3.279069767,0.650805087,0.304964539,0.1,7,10,5,FALSE,1375,135.4,5,5,FALSE,0,1375,275009226
3.307626539,0.169375742,0.302331593,0.333333333,6,6,3,FALSE,1404,196.3333333,3,3,FALSE,0,1404,99664300
3.415184679,0,0.292809934,0,7,2,1,FALSE,1405,795,1,1,FALSE,0,1405,0
3.397058824,0.795519444,0.294372294,0.166666667,7,8,4,FALSE,1406,207,4,4,FALSE,0,1406,241296180
3.958447332,0,0.252624303,0,7,2,1,FALSE,1407,62,1,1,FALSE,0,1407,0
4.219733242,0,0.236981805,0,7,2,1,FALSE,1408,23,1,1,FALSE,0,1408,0
4.290526676,0,0.233071619,0,7,2,1,FALSE,1409,25,1,1,FALSE,0,1409,0
3.956395349,0.927171502,0.252755327,0,7,4,2,FALSE,1410,34,2,2,FALSE,0,1410,477397745
4.299076607,0.007750671,0.23260809,0,7,4,2,FALSE,1411,17,2,2,FALSE,0,1411,1503403
3.022058824,1.360514177,0.330900243,0.157142857,6,41,20,FALSE,1412,79.33333333,21,20,FALSE,0,1412,811191632
3.37004104,1.619638762,0.296732291,0.25,6,10,5,FALSE,1413,111.8,5,5,FALSE,0,1413,745058160
0,0,0,0,0,1,1,FALSE,1414,795,0,0,FALSE,0,1414,0
3.600376197,0.013243609,0.277748753,0,7,4,2,FALSE,1415,83,2,2,FALSE,0,1415,11347481
3.133207934,0.433641572,0.319161709,0.159090909,6,19,7,FALSE,1376,88.5,12,7,FALSE,0,1376,274391718
4.001538988,0,0.24990385,0,7,2,1,FALSE,1416,63,1,1,FALSE,0,1416,0
3.315834473,0.159006359,0.301583209,0.166666667,7,7,3,FALSE,1417,222,4,3,FALSE,0,1417,74725365
4.303180575,0,0.232386251,0,7,2,1,FALSE,1418,4,1,1,FALSE,0,1418,0
4.034199726,0,0.247880638,0,7,2,1,FALSE,1419,20,1,1,FALSE,0,1419,0
3.863201094,0.585671802,0.258852691,0,7,4,2,FALSE,1420,42.5,2,2,FALSE,0,1420,163086744
3.649281806,0,0.274026522,0.5,7,3,1,FALSE,1421,139,2,1,FALSE,0,1421,0
3.491450068,0.02403987,0.286413948,0,7,6,2,FALSE,1422,51.5,4,2,FALSE,0,1422,10941765
4.001538988,0,0.24990385,0,7,2,1,FALSE,1423,63,1,1,FALSE,0,1423,0
4.04753762,0,0.247063794,0,7,2,1,FALSE,1424,57,1,1,FALSE,0,1424,0
3.958447332,0,0.252624303,0,7,2,1,FALSE,1425,62,1,1,FALSE,0,1425,0
3.343536252,0.28154723,0.299084539,0,7,6,3,FALSE,1426,285.3333333,3,3,FALSE,0,1426,110814651
5.812585499,0,0.17204048,0,9,2,1,FALSE,1427,6,1,1,FALSE,0,1427,0
0,0,0,0,0,1,1,FALSE,1428,239,0,0,FALSE,0,1428,0
4.001538988,0,0.24990385,0,7,2,1,FALSE,1429,63,1,1,FALSE,0,1429,0
4.001538988,0,0.24990385,0,7,2,1,FALSE,1430,63,1,1,FALSE,0,1430,0
3.689808482,0,0.271016776,0,7,2,1,FALSE,1431,121,1,1,FALSE,0,1431,0
3.414842681,1.19403028,0.292839259,0,7,4,2,FALSE,1432,398,2,2,FALSE,0,1432,533611773
4.414671683,0,0.226517411,0,8,2,1,FALSE,1433,2,1,1,FALSE,0,1433,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,1434,795,1,1,FALSE,0,1434,0
4.516928865,0,0.221389362,0,7,2,1,FALSE,1435,4,1,1,FALSE,0,1435,0
3.592681259,0.03082226,0.278343646,0.166666667,7,7,4,FALSE,1436,59.25,3,3,FALSE,0,1436,22383023
3.189466484,0.267140415,0.313532061,0.2,6,9,5,FALSE,1439,268.4,4,4,FALSE,0,1439,175069599
0,0,0,0,0,1,1,FALSE,1440,795,0,0,FALSE,0,1440,0
3.414329685,0.05326614,0.292883257,0.5,7,4,2,FALSE,1441,401,2,2,FALSE,0,1441,28603750
3.709815321,0.008061675,0.269555197,0.666666667,7,5,2,FALSE,1442,61,3,2,FALSE,0,1442,2655501
3.364911081,0.028313377,0.297184673,0.083333333,6,7,3,FALSE,1438,76.25,4,3,FALSE,0,1438,13441609
3.958447332,0,0.252624303,0,7,2,1,FALSE,1203,62,1,1,FALSE,0,1203,0
3.908173735,0.011088106,0.255873988,0,7,4,2,FALSE,1444,26.5,2,2,FALSE,0,1444,3363712
0,0,0,0,0,1,1,FALSE,1445,795,0,0,FALSE,0,1445,0
3.726573187,8.90E-04,0.268343046,0.666666667,7,5,3,FALSE,1443,44.66666667,2,2,FALSE,0,1443,453723
3.533515732,0,0.283004259,1,7,3,2,FALSE,1446,483.5,1,1,FALSE,0,1446,0
3.132181943,0.016119451,0.319266255,0.666666667,6,8,4,FALSE,1447,308,4,4,FALSE,0,1447,12918278
2.678351573,58.85185652,0.373363979,0.04752945,6,306,134,FALSE,1386,41.75,172,114,FALSE,0,1386,26548039252
3.788816689,0,0.263934648,0,7,2,1,FALSE,1448,111,1,1,FALSE,0,1448,0
4.018467852,0,0.248851064,0,7,2,1,FALSE,1449,71,1,1,FALSE,0,1449,0
0,0,0,0,0,1,1,FALSE,1450,795,0,0,FALSE,0,1450,0
3.2375171,1.337755023,0.308878677,0.178571429,7,15,8,FALSE,1451,150.125,7,7,FALSE,0,1451,604040210
3.415184679,0,0.292809934,0,7,2,1,FALSE,1452,795,1,1,FALSE,0,1452,0
3.030608755,1.596400563,0.32996671,0.189393939,6,18,11,FALSE,1453,178.0833333,7,6,FALSE,0,1453,948951944
3.958447332,0,0.252624303,0,7,2,1,FALSE,1454,62,1,1,FALSE,0,1454,0
4.237346101,0,0.235996772,0,8,2,1,FALSE,1455,8,1,1,FALSE,0,1455,0
3.314295486,0.05601159,0.301723248,0.333333333,7,7,3,FALSE,1456,106.5,4,3,FALSE,0,1456,33292974
3.673392613,0.006315105,0.272227912,0.5,7,4,2,FALSE,1457,98,2,2,FALSE,0,1457,2509337
3.759404925,1.204972685,0.265999545,0,7,8,4,FALSE,1458,31.25,4,4,FALSE,0,1458,521370190
0,0,0,0,0,1,1,FALSE,1459,795,0,0,FALSE,0,1459,0
0,0,0,0,0,1,1,FALSE,1460,795,0,0,FALSE,0,1460,0
5.730335157,8.79E-04,0.174509862,0,9,4,2,FALSE,1461,5.5,2,2,FALSE,0,1461,133685
3.344733242,0,0.298977505,1,7,6,3,FALSE,1462,313.6666667,3,3,FALSE,0,1462,0
3.530608755,0.108321954,0.283237274,0.071428571,7,11,7,FALSE,1464,68.57142857,4,4,FALSE,0,1464,51452589
3.709131327,1.173041479,0.269604905,0.2,7,10,5,FALSE,1465,31.8,5,5,FALSE,0,1465,387704791
4.475376197,0,0.223444903,0,8,2,1,FALSE,1466,13,1,1,FALSE,0,1466,0
4.219733242,0,0.236981805,0,7,2,1,FALSE,1467,23,1,1,FALSE,0,1467,0
3.530779754,0,0.283223557,1,7,4,2,FALSE,1468,90.5,2,2,FALSE,0,1468,0
3.533515732,0,0.283004259,0,7,2,1,FALSE,1470,172,1,1,FALSE,0,1470,0
3.246067031,0.139885795,0.308065111,0.071428571,6,14,7,FALSE,1471,69.85714286,7,7,FALSE,0,1471,85151363
4.759233926,0,0.21011785,0,8,2,1,FALSE,1472,4,1,1,FALSE,0,1472,0
2.986491108,2.740097094,0.334841111,0.118577075,6,40,18,FALSE,1473,91.95652174,22,17,FALSE,0,1473,1339174209
3.415184679,0,0.292809934,0,7,2,1,FALSE,1474,795,1,1,FALSE,0,1474,0
0,0,0,0,0,3,3,FALSE,1475,33.66666667,0,0,FALSE,0,1475,0
4.20502736,0,0.237810581,1,7,3,2,FALSE,1476,54,1,1,FALSE,0,1476,0
3.171340629,1.88945787,0.315324059,0.152777778,6,17,9,FALSE,1477,92.33333333,8,8,FALSE,0,1477,664158858
3.073358413,0.142618924,0.325376954,0.416666667,6,8,4,FALSE,1463,347.75,4,4,FALSE,0,1463,317680218
2.967168263,2.241836297,0.337021669,0.191666667,6,39,16,FALSE,1478,89.04,23,14,FALSE,0,1478,814506961
3.349008208,0,0.298595864,1,7,4,2,FALSE,1479,181,2,2,FALSE,0,1479,0
3.525649795,0.062102373,0.283635658,0.333333333,7,6,3,FALSE,1480,82.66666667,3,3,FALSE,0,1480,49357322
3.863543092,0,0.258829778,0,7,2,1,FALSE,1481,84,1,1,FALSE,0,1481,0
3.143638851,0.180803636,0.318102698,0.5,6,10,5,FALSE,1482,216.8,5,5,FALSE,0,1482,66600816
3.415184679,0,0.292809934,0,7,2,1,FALSE,1483,795,1,1,FALSE,0,1483,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,1484,795,1,1,FALSE,0,1484,0
3.191689466,0.336806413,0.313313689,0.4,6,10,5,FALSE,1486,237,5,5,FALSE,0,1486,229172903
3.678180575,0,0.271873547,0,7,2,1,FALSE,1488,192,1,1,FALSE,0,1488,0
0,0,0,0,0,1,1,FALSE,1489,7,0,0,FALSE,0,1489,0
3.049247606,1.424407816,0.327949753,0.205128205,6,23,11,FALSE,1490,118.8461538,12,10,FALSE,0,1490,629322988
3.808310534,0,0.262583629,0,7,2,1,FALSE,1491,62,1,1,FALSE,0,1491,0
3.808310534,0,0.262583629,0,7,2,1,FALSE,1493,62,1,1,FALSE,0,1493,0
3.689808482,0,0.271016776,0,7,2,1,FALSE,1494,121,1,1,FALSE,0,1494,0
3.29377565,1.275050595,0.303602949,0.2,6,19,9,FALSE,1437,103.8,10,9,FALSE,0,1437,499161029
3.348495212,0,0.29864161,1,7,6,3,FALSE,1492,299.6666667,3,3,FALSE,0,1492,0
4.171169631,0,0.239740909,0,7,2,1,FALSE,1495,9,1,1,FALSE,0,1495,0
3.649281806,0,0.274026522,0.5,7,3,1,FALSE,1496,139,2,1,FALSE,0,1496,0
0,0,0,0,0,1,1,FALSE,1497,795,0,0,FALSE,0,1497,0
0,0,0,0,0,1,1,FALSE,1498,795,0,0,FALSE,0,1498,0
3.532831737,0.005067653,0.283059051,0,7,4,2,FALSE,1500,62,2,2,FALSE,0,1500,2769199
2.999829001,2.572180556,0.333352334,0.239495798,6,60,28,FALSE,1487,81.25714286,32,25,FALSE,0,1487,1349208880
0,0,0,0,0,1,1,FALSE,1501,8,0,0,FALSE,0,1501,0
